"node_id","name","original_name","former_name","jurisdiction","jurisdiction_description","company_type","address","internal_id","incorporation_date","inactivation_date","struck_off_date","dorm_date","status","service_provider","ibcRUC","country_codes","countries","sourceID","valid_until","note","term"
167086,"GRAND TRIDENT SDN BHD","","","MALAY","Malaysia","Standard International Company","",NA,"03-JUN-2009","","","","Active","Portcullis Trustnet","859414-H","MYS","Malaysia","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
167140,"GRAND VALUE CONSULTANTS LIMITED","","","BVI","British Virgin Islands","Standard International Company","",NA,"21-JUL-2009","","","","Shelf","Portcullis Trustnet","1540859","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
173290,"GRAND INVESTMENT HOLDING CORP.","","","SAM","Samoa","Standard International Company","",NA,"02-OCT-2003","","","","Active","Portcullis Trustnet","14671/03","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
160023,"MELLOW GRAND INVESTMENT LIMITED","","","BVI","British Virgin Islands","Business Company Limited by Shares","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"20-NOV-2008","","","","Active","Portcullis Trustnet","1511221","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
157404,"CREATIVE GRAND LIMITED","","","BVI","British Virgin Islands","Business Company Limited by Shares","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"10-JAN-2008","","","","Active","Portcullis Trustnet","1457089","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
157604,"THE GRAND REGALIA INTERNATIONAL LIMITED","","","BVI","British Virgin Islands","Business Company Limited by Shares","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"22-JAN-2008","","","","Active","Portcullis Trustnet","1460213","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
156894,"GRAND STATE CONSULTANTS LIMITED","","","BVI","British Virgin Islands","Business Company Limited by Shares","",NA,"26-NOV-2007","","","","Transferred Out","Portcullis Trustnet","1446320","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
160952,"GRAND RICH ASIA GROUP LIMITED","","","BVI","British Virgin Islands","Standard International Company","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"13-MAY-2009","","","","Active","Portcullis Trustnet","1531525","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
161406,"MAESTRO GRAND TRADING PTE LTD","","","SGP","Singapore","Standard International Company","",NA,"11-APR-1996","","","","Active","Portcullis Trustnet","199602541-M","SGP","Singapore","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
157627,"GRAND MILES DEVELOPMENT LIMITED","","","BVI","British Virgin Islands","Business Company Limited by Shares","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"23-JAN-2008","","","","Active","Portcullis Trustnet","1460390","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
158174,"GRAND SUCCESS HOLDINGS LIMITED","","","SAM","Samoa","Standard International Company","",NA,"19-MAR-2008","","","","Active","Portcullis Trustnet","36959/08","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
159580,"GRAND CARNIVAL INT'L HOLDINGS LTD","","","BVI","British Virgin Islands","Business Company Limited by Shares","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"02-SEP-2008","","","","Active","Portcullis Trustnet","1501738","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
163284,"GRAND TRIBUTE CORPORATION","","","BVI","British Virgin Islands","Standard International Company","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"27-FEB-2007","","","","Active","Portcullis Trustnet","1388942","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
160497,"MELLOW GRAND GROUP LIMITED","","","BVI","British Virgin Islands","Business Company Limited by Shares","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"25-FEB-2009","","","","Active","Portcullis Trustnet","1522419","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
181544,"GRAND CHINA WEALTH MANAGEMENT CO., LTD ????????????????","","","XXX","Undetermined","Client Sundry Account","",NA,"","","","","","Portcullis Trustnet","","XXX","Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary","GRAND"
164181,"GRAND FINANCE PORTAL LTD","","","BVI","British Virgin Islands","Standard International Company","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"19-JUL-2007","","","","Active","Portcullis Trustnet","1419791","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
161151,"GRAND SOURCE INVESTMENT OFFSHORE LIMITED","","","BVI","British Virgin Islands","Business Company Limited by Shares","Suites 7003-05, Two International Finance Centre 30 Harbour Road Wanchai, Hong Kong;Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"18-JUN-2009","","","","Active","Portcullis Trustnet","1535543","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
173716,"GRAND VICTORY WORLDWIDE LIMITED","","","SAM","Samoa","Standard International Company","TrustNet Chambers P.O. Box 1225 Apia SAMOA",NA,"16-JUN-2004","","","","Active","Portcullis Trustnet","17444/04","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
173865,"GRAND RICH INTERNATIONAL FINANCIAL CONSULT LIMITED","","","SAM","Samoa","Standard International Company","TrustNet Chambers P.O. Box 1225 Apia SAMOA",NA,"11-AUG-2004","","","","Struck / Defunct / Deregistered","Portcullis Trustnet","17879/04","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
161186,"GRAND LUCIA INTERNATIONAL LIMITED","","","BVI","British Virgin Islands","Business Company Limited by Shares","",NA,"25-JUN-2009","","","","Shelf","Portcullis Trustnet","1536296","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
164166,"GRAND BEAUFORT INVESTMENTS LTD","","","BVI","British Virgin Islands","Standard International Company","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"18-JUL-2007","","","","Struck / Defunct / Deregistered","Portcullis Trustnet","1419245","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
174743,"GRAND CENTURY LIMITED","","","SAM","Samoa","Standard International Company","Equity Chambers P.O. Box 3269 Apia SAMOA",NA,"28-APR-2005","","","","Active","Portcullis Trustnet","21059/05","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
174760,"GRAND PACIFIC INVESTMENTS LIMITED","","","SAM","Samoa","Standard International Company","Equity Chambers P.O. Box 3269 Apia SAMOA",NA,"28-APR-2005","","","","Active","Portcullis Trustnet","21073/05","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
174824,"GRAND CENTURY INTERNATIONAL CO., LTD.","","","SAM","Samoa","Standard International Company","Equity Chambers P.O. Box 3269 Apia SAMOA",NA,"11-JUL-2005","","","","Active","Portcullis Trustnet","21883/05","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
164484,"GRAND TAMPINES INVESTMENT PTE. LTD.","","","SGP","Singapore","Standard International Company","",NA,"21-SEP-2007","","","","Active","Portcullis Trustnet","200717517W","SGP","Singapore","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
175618,"GRAND SMARTLY GROUP LTD.","","","SAM","Samoa","Standard International Company","",NA,"30-NOV-2006","","","","Active","Portcullis Trustnet","29100/06","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
163223,"GRAND ASCENT LTD","","","SAM","Samoa","Standard International Company","",NA,"07-FEB-2007","","","","Active","Portcullis Trustnet","30974/07","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
176934,"GRAND MONAQUE HOLDINGS LTD","","","SAM","Samoa","Standard International Company","",NA,"19-JAN-2009","","","","Shelf","Portcullis Trustnet","40256/09","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
163866,"V.D.I. GRAND VIETNAM FUND","","","CAYMN","Cayman","Mutual Fund","",NA,"18-MAY-2007","","","","Active","Portcullis Trustnet","CR187725","CYM","Cayman Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
167327,"GRAND WINNER CO., LTD.","","","LABUA","Labuan","Standard International Company","",NA,"03-JUN-2008","","","","Active","Portcullis Trustnet","LL06543","MYS","Malaysia","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
164300,"THE GRAND HOUSE INTERNATIONAL INC.","","","BVI","British Virgin Islands","Standard International Company","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"20-AUG-2007","","","","Active","Portcullis Trustnet","1426604","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
166986,"ASIA ARABIA GRAND PRIX PTE. LTD.","","","SGP","Singapore","Standard International Company","",NA,"18-MAY-2009","","","","Active","Portcullis Trustnet","200908677N","SGP","Singapore","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
165216,"GRAND BENEFIT ENTERPRISES LTD","","","BVI","British Virgin Islands","Standard International Company","Jl. Tebet Timur Raya No. 45 Jakarta Selatan 12820 Indonesia",NA,"12-FEB-2008","","","","Active","Portcullis Trustnet","1464110","VGB;IDN","British Virgin Islands;Indonesia","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
168550,"GRAND CHARM DEVELOPMENT LIMITED","","","SAM","Samoa","Standard International Company","",NA,"05-JAN-2001","","","","Struck / Defunct / Deregistered","Portcullis Trustnet","7544/01","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
181575,"GRAND CONCEPT MANAEMENT SERVICES LIMITED","","","XXX","Undetermined","Client Sundry Account","",NA,"","","","","","Portcullis Trustnet","","XXX","Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary","GRAND"
181542,"GRAND CENTURY HOLDINGS LTD","","","XXX","Undetermined","Client Sundry Account","",NA,"","","","","","Portcullis Trustnet","","XXX","Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary","GRAND"
165890,"GRAND MOUNTAIN PTE. LTD.","","","SGP","Singapore","Standard International Company","",NA,"11-JUN-2008","","","","Active","Portcullis Trustnet","200811498C","SGP","Singapore","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
166025,"GRAND INSIGHT TRADING INC.","","","BVI","British Virgin Islands","Standard International Company","6F-2, No. 115 Chung Cheng 4th Road Kaohsiung Taiwan, R.O.C.;Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola British Virgin Islands",NA,"16-JUL-2008","","","","Active","Portcullis Trustnet","1493458","VGB;TWN","British Virgin Islands;Taiwan","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
168672,"GRAND FORCE HOLDINGS LIMITED","","","SAM","Samoa","Standard International Company","",NA,"08-JUN-2000","","","","Struck / Defunct / Deregistered","Portcullis Trustnet","6726/00","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
166107,"GRAND CANYON CAPITAL LIMITED","","","BVI","British Virgin Islands","Standard International Company","6 Temasek Boulevard #09-05 Suntec Four Singapore 038986;Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"28-JUL-2008","","","","Active","Portcullis Trustnet","1495235","SGP;VGB","Singapore;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
174077,"GRAND MOUNTAIN INTERNATIONAL LIMITED","","","SAM","Samoa","Standard International Company","TrustNet Chambers P.O. Box 1225 Apia SAMOA",NA,"20-OCT-2004","","","","Active","Portcullis Trustnet","18587/04","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
174137,"GRAND SINO HOLDING LIMITED","","","SAM","Samoa","Standard International Company","",NA,"28-SEP-2004","","","","Active","Portcullis Trustnet","18356/04","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
175619,"GRAND WINNER COMPANY LTD.","","","SAM","Samoa","Standard International Company","",NA,"30-NOV-2006","","","","Active","Portcullis Trustnet","29101/06","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
170913,"GRAND PROMISE SERVICES LIMITED","","","SAM","Samoa","Standard International Company","David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong",NA,"21-SEP-2001","","","","Struck / Defunct / Deregistered","Portcullis Trustnet","9261/01","WSM;CYM","Samoa;Cayman Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
175840,"GRAND ORIENTAL VENTURES LTD.","","","SAM","Samoa","Standard International Company","Equity Chambers P.O. Box 3269 Apia SAMOA",NA,"18-APR-2007","","","","Active","Portcullis Trustnet","32283/07","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
190648,"GRAND CLASS INVESTMENT LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Asia One Corporate Services Ltd. Room 2007, Kwai Lun House Siu Lun Court, Tuen Mun NT Hong Kong RT BVI",NA,"26-APR-2005","","","","Active","Commonwealth Trust Limited","653648","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
176045,"GRAND LEADER INTERNATIONAL CO., LTD.","","","SAM","Samoa","Standard International Company","Equity Chambers P.O. Box 3269 Apia SAMOA",NA,"14-JUN-2007","","","","Active","Portcullis Trustnet","33128/07","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
170853,"GRAND LEAD INVESTMENT INC.","","","SAM","Samoa","Standard International Company","",NA,"23-JUL-2001","","","","Struck / Defunct / Deregistered","Portcullis Trustnet","8852/01","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
176599,"GRAND HARBOUR HOLDINGS LIMITED","","","SAM","Samoa","Standard International Company","Equity Chambers P.O. Box 3269 Apia SAMOA",NA,"30-APR-2008","","","","Active","Portcullis Trustnet","37573/08","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
195083,"GRAND WORLD LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI",NA,"03-JUL-1997","","","01-MAY-2002","Dead","Commonwealth Trust Limited","238987","HKG;XXX","Hong Kong;Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
172307,"GRAND CHANNEL HOLDINGS LIMITED","","","HK","Hong Kong","Standard International Company","Suite 2302, 23/F Great Eagle Centre 23 Harbour Road Wanchai HONG KONG",NA,"18-FEB-2004","","","","Active","Portcullis Trustnet","883611","HKG","Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
171677,"GRAND-TECH HOLDINGS LIMITED","","","SAM","Samoa","Standard International Company","David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong",NA,"21-AUG-2002","","","","Active","Portcullis Trustnet","11386/02","CYM;WSM","Cayman Islands;Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
172553,"GRAND AVENUE, INC.","","","COOK","Cook Islands","Standard International Company","3rd Floor, BCI Building P.O. Box 208 Avarua, Rarotonga COOK ISLANDS",NA,"07-FEB-2005","","","","Active","Portcullis Trustnet","4166/05","COK","Cook Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
195476,"GRAND FIX LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Asia One Corporate Services Ltd. Room 2007, Kwai Lun House Siu Lun Court, Tuen Mun NT Hong Kong RT BVI",NA,"23-FEB-2004","","","01-NOV-2006","Dead","Commonwealth Trust Limited","582983","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
195646,"GRAND PAPER INTERNATIONAL LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"06-APR-2004","","","","Active","Commonwealth Trust Limited","590224","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
173547,"GRAND MERIT ENTERPRISE LIMITED","","","SAM","Samoa","Standard International Company","David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong",NA,"01-APR-2004","","","","Struck / Defunct / Deregistered","Portcullis Trustnet","16525/04","WSM;CYM","Samoa;Cayman Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
181536,"GRAND FAITH CONSULTANTS LIMITED","","","XXX","Undetermined","Client Sundry Account","",NA,"","","","","","Portcullis Trustnet","","XXX","Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary","GRAND"
195079,"GRAND STONE MANAGEMENT INC.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"27-FEB-2004","","","","Active","Commonwealth Trust Limited","583720","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
174841,"GRAND ARCH INVESTMENTS LIMITED","","","SAM","Samoa","Standard International Company","Equity Chambers P.O. Box 3269 Apia SAMOA",NA,"12-JUL-2005","","","","Struck / Defunct / Deregistered","Portcullis Trustnet","21903/05","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
195226,"GRAND LEA CO., LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"02-FEB-2004","","","01-NOV-2005","Dead","Commonwealth Trust Limited","579967","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
175263,"GRAND BILLION CO., LTD.","","","SAM","Samoa","Standard International Company","Equity Chambers P.O. Box 3269 Apia SAMOA",NA,"12-MAY-2006","","","","Active","Portcullis Trustnet","25934/06","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
175787,"GRAND EAST ASIA LIMITED","","","SAM","Samoa","Standard International Company","Equity Chambers P.O. Box 3269 Apia SAMOA",NA,"22-MAR-2007","","","","Active","Portcullis Trustnet","31874/07","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
194104,"GRAND TRUMP INTERNATIONAL ENTERPRISE LIMITED","","","XXX","Undetermined","Business Company Limited by Shares","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"23-AUG-2007","","","01-MAY-2009","Dead","Commonwealth Trust Limited","1427252","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
181525,"GRAND POWER & CO., CPAS","","","XXX","Undetermined","Client Sundry Account","",NA,"","","","","","Portcullis Trustnet","","XXX","Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary","GRAND"
181553,"GRAND CHOICE CONSTRUCTION CO., LTD","","","XXX","Undetermined","Client Sundry Account","",NA,"","","","","","Portcullis Trustnet","","XXX","Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary","GRAND"
181558,"GRAND HARVEST CONSULTANTS LTD.","","","XXX","Undetermined","Client Sundry Account","",NA,"","","","","","Portcullis Trustnet","","XXX","Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary","GRAND"
176294,"GRAND MARINE CO., LIMITED","","","SAM","Samoa","Standard International Company","Equity Chambers P.O. Box 3269 Apia SAMOA",NA,"30-NOV-2007","","","","Active","Portcullis Trustnet","35416/07","WSM","Samoa","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
199293,"GRAND LEGEND HOLDINGS LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Topworld Registrations 7/F, Kin On Comm. Bldg. 49-51 Jervois Street Sheung Wan Hong Kong RT BVI",NA,"02-JAN-2002","","","","Active","Commonwealth Trust Limited","476495","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
181552,"GRAND CHEER HOLDINGS LTD","","","XXX","Undetermined","Client Sundry Account","",NA,"","","","","","Portcullis Trustnet","","XXX","Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary","GRAND"
181605,"GRAND-LEE INVESTMENT LTD","","","XXX","Undetermined","Client Sundry Account","",NA,"","","","","","Portcullis Trustnet","","XXX","Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary","GRAND"
201108,"GRAND FORKS INVESTMENTS LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Andersen Business Services, Inc. Frunzenskaya Nab., 40 Moscow, 119270 Russia RT BVI",NA,"19-FEB-1997","","","01-NOV-2009","Dead","Commonwealth Trust Limited","219342","VGB;RUS","British Virgin Islands;Russia","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
202708,"GRAND CAPITAL INTERNATIONAL GROUP LIMITED","","","XXX","Undetermined","Business Company Limited by Shares","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"19-MAR-2007","","","01-NOV-2008","Dead","Commonwealth Trust Limited","1392854","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
199209,"GRAND BRILLIANT CORPORATION LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI",NA,"02-JAN-2002","","","","Active","Commonwealth Trust Limited","476482","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
204585,"GRAND EAST ENTERPRISES LIMITED","","","XXX","Undetermined","","Lindfield International Limited Suite 901B, Kinwick Centre 32 Hollywood Road, Central Hong Kong RT BVI",NA,"12-SEP-1995","","","","Transferred OUT","Commonwealth Trust Limited","","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
200305,"GRAND PARK MANAGEMENT LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Asia One Corporate Services Ltd. Room 2007, Kwai Lun House Siu Lun Court, Tuen Mun NT Hong Kong RT BVI",NA,"15-MAR-2002","","","01-NOV-2005","Dead","Commonwealth Trust Limited","487196","HKG;XXX","Hong Kong;Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
203826,"GRAND DELIGHT INVESTMENTS LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"01-JUL-2004","","","","Active","Commonwealth Trust Limited","602891","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
201672,"GRAND LEADER MANAGEMENT LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Asia One Corporate Services Ltd. Room 2007, Kwai Lun House Siu Lun Court, Tuen Mun NT Hong Kong RT BVI",NA,"06-JUL-2005","","","01-MAY-2008","Dead","Commonwealth Trust Limited","665399","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
204072,"GRAND RIVER ENTERPRISE LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"11-AUG-2004","","","01-MAY-2006","Dead","Commonwealth Trust Limited","609830","HKG;XXX","Hong Kong;Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
192770,"GRAND FORTUNE SYSTEMS LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Topworld Registrations 7/F, Kin On Comm. Bldg. 49-51 Jervois Street Sheung Wan Hong Kong RT BVI",NA,"07-NOV-2001","","","01-MAY-2003","Dead","Commonwealth Trust Limited","468889","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
206614,"GRAND STAR UNIVERSAL LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Jordans Corporate Pte  Ltd 105 Cecil Street #15-01 The Octagon Singapore, 069534",NA,"21-AUG-2002","","","","Active","Commonwealth Trust Limited","510078","VGB;SGP","British Virgin Islands;Singapore","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
205550,"ABSOLUTE GRAND INDUSTRIES LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Jordans Corporate Pte  Ltd 105 Cecil Street #15-01 The Octagon Singapore, 069534",NA,"16-MAR-2000","","","","Transferred OUT","Commonwealth Trust Limited","376112","VGB;SGP","British Virgin Islands;Singapore","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
195914,"GRAND STONE MANAGING INC.","","","XXX","Undetermined","Standard Company under IBC Act","Kuzniecky & Co. Banco General Building, 21st Floor Aquilino de la Guardia Street Panama City Republic of Panama P.O.Box 0831-01450  RT BVI",NA,"01-APR-2004","","","01-NOV-2006","Dead","Commonwealth Trust Limited","589414","PAN;XXX","Panama;Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
