entity_id,entity_name,jurisdiction,tax_haven,linked_country,colombia_con,inactivation,struck_off,year,nr_officers,nr_shareholders,nr_owners,nr_management,nr_support,nr_legal,nr_others,nr_colombians
85040582,CHADAI ARUBA CONTRACTOR,AW,1,NA,0,0,0,2015,2,0,1,0,0,0,1,0
85040582,CHADAI ARUBA CONTRACTOR,AW,1,NA,0,0,0,2016,2,0,1,0,0,0,1,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,1997,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,1998,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,1999,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2000,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2001,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2002,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2003,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2004,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2005,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2006,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2007,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2008,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2009,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2010,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2011,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2012,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2013,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2014,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2015,7,0,0,5,0,0,2,0
85022457,CARIBBEAN SODEAL INTERNATIONAL A.V.V.,AW,1,NA,0,0,0,2016,7,0,0,5,0,0,2,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,1993,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,1994,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,1995,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,1996,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,1997,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,1998,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,1999,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2000,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2001,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2002,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2003,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2004,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2005,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2006,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2007,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2008,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2009,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2010,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2011,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2012,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2013,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2014,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2015,2,0,0,2,0,0,0,0
85015933,NEW BEDFORD HILLS A.V.V.,AW,1,NA,0,0,0,2016,2,0,0,2,0,0,0,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,1993,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,1994,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,1995,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,1996,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,1997,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,1998,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,1999,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2000,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2001,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2002,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2003,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2004,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2005,6,0,0,0,0,0,6,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2006,10,0,0,0,0,0,10,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2007,10,0,0,0,0,0,10,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2008,10,0,0,0,0,0,10,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2009,10,0,0,0,0,0,10,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2010,10,0,0,0,0,0,10,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2011,10,0,0,0,0,0,10,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2012,10,0,0,0,0,0,10,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2013,10,0,0,0,0,0,10,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2014,10,0,0,0,0,0,10,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2015,10,0,0,0,0,0,10,0
85015403,INVESTPAVECA TISSUE TRADING A.V.V.,AW,1,NA,0,0,0,2016,10,0,0,0,0,0,10,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,1996,0,0,0,0,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,1997,0,0,0,0,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,1998,0,0,0,0,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,1999,0,0,0,0,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2000,0,0,0,0,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2001,0,0,0,0,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2002,0,0,0,0,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2003,0,0,0,0,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2004,0,0,0,0,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2005,1,0,0,1,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2006,1,0,0,1,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2007,2,0,0,2,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2008,2,0,0,2,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2009,2,0,0,2,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2010,2,0,0,2,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2011,2,0,0,2,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2012,2,0,0,2,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2013,2,0,0,2,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2014,2,0,0,2,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2015,2,0,0,2,0,0,0,0
85020329,N. HABIBE JR. REAL ESTATE N.V.,AW,1,NA,0,0,0,2016,2,0,0,2,0,0,0,0
85044852,NEREA SERVICES N.V. - NEREA DUCT CLEANING SERVICES,AW,1,NA,0,0,0,2011,2,0,0,2,0,0,0,0
85044852,NEREA SERVICES N.V. - NEREA DUCT CLEANING SERVICES,AW,1,NA,0,0,0,2012,2,0,0,2,0,0,0,0
85044852,NEREA SERVICES N.V. - NEREA DUCT CLEANING SERVICES,AW,1,NA,0,0,0,2013,3,0,0,2,0,0,1,0
85044852,NEREA SERVICES N.V. - NEREA DUCT CLEANING SERVICES,AW,1,NA,0,0,0,2014,4,0,0,2,0,0,2,0
85044852,NEREA SERVICES N.V. - NEREA DUCT CLEANING SERVICES,AW,1,NA,0,0,0,2015,4,0,0,2,0,0,2,0
85044852,NEREA SERVICES N.V. - NEREA DUCT CLEANING SERVICES,AW,1,NA,0,0,0,2016,4,0,0,2,0,0,2,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2001,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2002,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2003,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2004,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2005,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2006,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2007,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2008,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2009,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2010,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2011,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2012,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2013,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2014,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2015,2,0,1,0,0,0,1,0
85028018,MANTENIMIENTO NUEVO MILLENIUM,AW,1,NA,0,0,0,2016,2,0,1,0,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2002,5,0,0,4,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2003,5,0,0,4,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2004,5,0,0,4,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2005,5,0,0,4,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2006,5,0,0,4,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2007,5,0,0,4,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2008,5,0,0,4,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2009,6,0,0,5,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2010,6,0,0,5,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2011,6,0,0,5,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2012,6,0,0,5,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2013,6,0,0,5,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2014,6,0,0,5,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2015,6,0,0,5,0,0,1,0
85030683,STICHTING ADMINISTRATIEKANTOOR ARENDS,AW,1,NA,0,0,0,2016,6,0,0,5,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,1999,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2000,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2001,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2002,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2003,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2004,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2005,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2006,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2007,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2008,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2009,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2010,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2011,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2012,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2013,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2014,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2015,2,0,1,0,0,0,1,0
85024708,I.R.C. INSURANCE RIGHTS CONSULTANCY,AW,1,NA,0,0,0,2016,2,0,1,0,0,0,1,0
85048411,ANGIE LOTUS ESTETICA INTEGRAL VBA,AW,1,NA,0,0,0,2015,1,0,0,1,0,0,0,0
85048411,ANGIE LOTUS ESTETICA INTEGRAL VBA,AW,1,NA,0,0,0,2016,2,0,0,1,0,0,1,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2006,1,0,1,0,0,0,0,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2007,1,0,1,0,0,0,0,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2008,1,0,1,0,0,0,0,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2009,1,0,1,0,0,0,0,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2010,1,0,1,0,0,0,0,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2011,1,0,1,0,0,0,0,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2012,1,0,1,0,0,0,0,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2013,1,0,1,0,0,0,0,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2014,1,0,1,0,0,0,0,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2015,1,0,1,0,0,0,0,0
85036658,OSORIO CONSTRUCTION & ELECTRICAL SERVICES,AW,1,NA,0,0,0,2016,1,0,1,0,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,1996,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,1997,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,1998,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,1999,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2000,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2001,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2002,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2003,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2004,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2005,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2006,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2007,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2008,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2009,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2010,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2011,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2012,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2013,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2014,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2015,2,0,0,2,0,0,0,0
85019873,SERMAC N.V.,AW,1,NA,0,0,0,2016,2,0,0,2,0,0,0,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2004,1,0,1,0,0,0,0,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2005,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2006,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2007,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2008,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2009,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2010,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2011,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2012,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2013,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2014,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2015,2,0,1,0,0,0,1,0
85033465,LINUX CONTRACTOR,AW,1,NA,0,0,0,2016,2,0,1,0,0,0,1,0
85038956,INNOVIDA (ARUBA) FREE ZONE N.V.,AW,1,NA,0,0,0,2008,2,0,0,1,0,0,1,0
85038956,INNOVIDA (ARUBA) FREE ZONE N.V.,AW,1,NA,0,0,0,2009,2,0,0,1,0,0,1,0
85038956,INNOVIDA (ARUBA) FREE ZONE N.V.,AW,1,NA,0,0,0,2010,2,0,0,1,0,0,1,0
85038956,INNOVIDA (ARUBA) FREE ZONE N.V.,AW,1,NA,0,0,0,2011,2,0,0,1,0,0,1,0
85038956,INNOVIDA (ARUBA) FREE ZONE N.V.,AW,1,NA,0,0,0,2012,2,0,0,1,0,0,1,0
85038956,INNOVIDA (ARUBA) FREE ZONE N.V.,AW,1,NA,0,0,0,2013,2,0,0,1,0,0,1,0
85038956,INNOVIDA (ARUBA) FREE ZONE N.V.,AW,1,NA,0,0,0,2014,2,0,0,1,0,0,1,0
85038956,INNOVIDA (ARUBA) FREE ZONE N.V.,AW,1,NA,0,0,0,2015,2,0,0,1,0,0,1,0
85038956,INNOVIDA (ARUBA) FREE ZONE N.V.,AW,1,NA,0,0,0,2016,2,0,0,1,0,0,1,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,1991,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,1992,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,1993,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,1994,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,1995,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,1996,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,1997,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,1998,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,1999,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2000,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2001,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2002,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,1,2003,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2004,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2005,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2006,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2007,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2008,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2009,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2010,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2011,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2012,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2013,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2014,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2015,3,0,0,3,0,0,0,0
85012363,2 M & S SECURITIES A.V.V.,AW,1,NA,0,0,0,2016,3,0,0,3,0,0,0,0
85024633,ARUBA FLYING CLUB,AW,1,NA,0,0,0,1942,0,0,0,0,0,0,0,0
85024633,ARUBA FLYING CLUB,AW,1,NA,0,0,0,1943,0,0,0,0,0,0,0,0
85024633,ARUBA FLYING CLUB,AW,1,NA,0,0,0,1944,0,0,0,0,0,0,0,0
85024633,ARUBA FLYING CLUB,AW,1,NA,0,0,0,1945,0,0,0,0,0,0,0,0
85024633,ARUBA FLYING CLUB,AW,1,NA,0,0,0,1946,0,0,0,0,0,0,0,0
85024633,ARUBA FLYING CLUB,AW,1,NA,0,0,0,1947,0,0,0,0,0,0,0,0
85024633,ARUBA FLYING CLUB,AW,1,NA,0,0,0,1948,0,0,0,0,0,0,0,0
