"node_id_start","node_id_end","rel_type","link","status","start_date","end_date","sourceID","origin_match"
110009410,101732728,"officer_of","director of",NA,"03-OCT-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110028008,101732977,"officer_of","director of",NA,"24-FEB-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110028008,101732978,"officer_of","director of",NA,"24-FEB-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110028008,101732979,"officer_of","director of",NA,"24-FEB-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110028008,101732981,"officer_of","director of",NA,"24-FEB-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110028008,101732983,"officer_of","director of",NA,"24-FEB-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110013324,101733050,"officer_of","director of",NA,"08-JUN-2010","08-MAR-2013","Paradise Papers - Barbados corporate registry","1_node_start"
110006789,101733060,"officer_of","director of",NA,"16-MAR-2010","28-MAY-2014","Paradise Papers - Barbados corporate registry","1_node_start"
110062712,101733127,"officer_of","director of",NA,"07-JUN-2010","14-DEC-2011","Paradise Papers - Barbados corporate registry","1_node_start"
110128027,101733223,"officer_of","director of",NA,"26-APR-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110060771,101733302,"officer_of","director of",NA,"27-FEB-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110039616,101733313,"officer_of","director of",NA,"14-MAY-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110036743,101733409,"officer_of","director of",NA,"25-MAR-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110119341,101733452,"officer_of","director of",NA,"20-JAN-2011","01-MAR-2012","Paradise Papers - Barbados corporate registry","1_node_start"
110060418,101733453,"officer_of","director of",NA,"03-OCT-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110016598,101733562,"officer_of","director of",NA,"23-JUL-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110020192,101733571,"officer_of","director of",NA,"26-JUL-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110079616,101733578,"officer_of","director of",NA,"01-JAN-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110001907,101733578,"officer_of","director of",NA,"01-FEB-2011","05-SEP-2011","Paradise Papers - Barbados corporate registry","1_node_start"
110082352,101733592,"officer_of","director of",NA,"22-JUL-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110008361,101733825,"officer_of","director of",NA,"15-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,101733851,"officer_of","director of",NA,"25-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,101733855,"officer_of","director of",NA,"25-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,101733856,"officer_of","director of",NA,"25-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,101733858,"officer_of","director of",NA,"25-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,101733859,"officer_of","director of",NA,"25-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,101733861,"officer_of","director of",NA,"25-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,101733862,"officer_of","director of",NA,"25-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,101733863,"officer_of","director of",NA,"25-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,101733864,"officer_of","director of",NA,"25-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,101733865,"officer_of","director of",NA,"25-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110002159,101733869,"officer_of","director of",NA,"01-JUL-2012","25-JAN-2016","Paradise Papers - Barbados corporate registry","1_node_start"
110002159,101733869,"officer_of","assistant secretary of",NA,"01-JUL-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110126809,101733870,"officer_of","director of",NA,"21-OCT-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110118888,101733913,"officer_of","director of",NA,"05-NOV-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110118888,101733914,"officer_of","director of",NA,"05-NOV-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110120289,101733929,"officer_of","director of",NA,"10-NOV-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110120289,101733930,"officer_of","director of",NA,"10-NOV-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110107221,101733931,"officer_of","director of",NA,"22-MAY-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110013656,101734048,"officer_of","director of",NA,"14-DEC-2010",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110052697,101734158,"officer_of","director of",NA,"03-JAN-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110060418,101734227,"officer_of","director of",NA,"03-OCT-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110068011,101734273,"officer_of","director of",NA,"07-FEB-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110060539,101734293,"officer_of","director of",NA,"17-JUN-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110093726,101734479,"officer_of","director of",NA,"23-MAR-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110079996,101734509,"officer_of","director of",NA,"25-MAR-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110026368,101734753,"officer_of","director of",NA,"30-JUN-2014","08-JUL-2016","Paradise Papers - Barbados corporate registry","1_node_start"
110122992,101734827,"officer_of","director of",NA,"20-FEB-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110055461,101734858,"officer_of","director of",NA,"01-JUL-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110052842,101734899,"officer_of","director of",NA,"20-JUL-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110054501,101734910,"officer_of","director of",NA,"21-JUL-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110063812,101734911,"officer_of","director of",NA,"21-JUL-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110109962,101735118,"officer_of","director of",NA,"09-DEC-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110056639,101735292,"officer_of","director of",NA,"26-JAN-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110042654,101735360,"officer_of","director of",NA,"02-DEC-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110100666,101735388,"officer_of","director of",NA,"13-DEC-2011",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110092614,101735886,"officer_of","director of",NA,"16-MAY-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110122052,101735903,"officer_of","director of",NA,"19-DEC-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110040121,101735903,"officer_of","director of",NA,"19-DEC-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110093968,101735917,"officer_of","director of",NA,"29-MAY-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110004694,101735934,"officer_of","director of",NA,"22-MAY-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110026636,101736029,"officer_of","director of",NA,"29-JUN-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110010803,101736064,"officer_of","director of",NA,"08-JUL-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110002203,101736158,"officer_of","director of",NA,"03-AUG-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110045544,101736235,"officer_of","director of",NA,"03-SEP-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110114789,101736238,"officer_of","director of",NA,"05-SEP-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110093365,101736423,"officer_of","director of",NA,"06-NOV-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110093572,101736429,"officer_of","director of",NA,"06-NOV-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110004683,101736454,"officer_of","director of",NA,"15-NOV-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110053786,101736469,"officer_of","director of",NA,"21-NOV-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110104681,101736513,"officer_of","director of",NA,"06-DEC-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110100686,101736745,"officer_of","director of",NA,"21-FEB-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110040573,101736769,"officer_of","director of",NA,"03-MAR-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110040573,101736770,"officer_of","director of",NA,"03-MAR-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110111030,101736898,"officer_of","director of",NA,"10-APR-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110079616,101736898,"officer_of","director of",NA,"01-JAN-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110111414,101736933,"officer_of","director of",NA,"23-APR-2013","24-NOV-2015","Paradise Papers - Barbados corporate registry","1_node_start"
110087577,101736978,"officer_of","director of",NA,"27-JAN-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110037341,101736993,"officer_of","director of",NA,"09-MAY-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110047133,101736998,"officer_of","director of",NA,"08-MAY-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110041887,101736998,"officer_of","director of",NA,"08-MAY-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110122979,101737042,"officer_of","director of",NA,"17-JUN-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110117577,101737081,"officer_of","director of",NA,"31-MAY-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110106227,101737081,"officer_of","director of",NA,"31-MAY-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110081518,101737081,"officer_of","director of",NA,"31-MAY-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110017498,101737145,"officer_of","director of",NA,"01-NOV-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110054299,101737195,"officer_of","director of",NA,"04-JUL-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110122360,101737211,"officer_of","director of",NA,"10-JUL-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110041464,101737220,"officer_of","director of",NA,"11-JUL-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110102311,101737295,"officer_of","director of",NA,"06-AUG-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110103698,101737330,"officer_of","director of",NA,"16-AUG-2013","15-JUN-2015","Paradise Papers - Barbados corporate registry","1_node_start"
110108187,101737336,"officer_of","director of",NA,"20-AUG-2013","31-MAR-2015","Paradise Papers - Barbados corporate registry","1_node_start"
110033113,101737337,"officer_of","director of",NA,"20-AUG-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110033279,101737341,"officer_of","director of",NA,"23-AUG-2013","15-JUN-2015","Paradise Papers - Barbados corporate registry","1_node_start"
110112147,101737489,"officer_of","director of",NA,"10-JAN-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110106264,101737489,"officer_of","director of",NA,"10-JAN-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110088522,101737489,"officer_of","director of",NA,"10-OCT-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110044873,101737489,"officer_of","director of",NA,"10-OCT-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110013663,101737549,"officer_of","director of",NA,"30-OCT-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110062676,101737589,"officer_of","director of",NA,"08-NOV-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110062676,101737590,"officer_of","director of",NA,"08-NOV-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110062676,101737591,"officer_of","director of",NA,"08-NOV-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110045767,101737591,"officer_of","director of",NA,"08-NOV-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110062676,101737592,"officer_of","director of",NA,"08-NOV-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110108019,101737603,"officer_of","director of",NA,"08-NOV-2013","21-SEP-2016","Paradise Papers - Barbados corporate registry","1_node_start"
110053687,101737633,"officer_of","director of",NA,"20-NOV-2013","01-JUL-2015","Paradise Papers - Barbados corporate registry","1_node_start"
110100732,101737719,"officer_of","director of",NA,"24-FEB-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110099545,101737745,"officer_of","director of",NA,"16-DEC-2013",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110022949,101738012,"officer_of","director of",NA,"17-MAR-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110004052,101738040,"officer_of","director of",NA,"26-MAR-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110109054,101738058,"officer_of","director of",NA,"31-MAR-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110100313,101738123,"officer_of","director of",NA,"16-APR-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110100324,101738126,"officer_of","director of",NA,"16-APR-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110096712,101738126,"officer_of","director of",NA,"16-APR-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110042987,101738194,"officer_of","director of",NA,"12-MAY-2014","05-AUG-2014","Paradise Papers - Barbados corporate registry","1_node_start"
110109134,101738212,"officer_of","director of",NA,"15-MAY-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110101159,101738212,"officer_of","secretary of",NA,"16-MAY-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110078308,101738212,"officer_of","director of",NA,"15-MAY-2014","14-JUL-2014","Paradise Papers - Barbados corporate registry","1_node_start"
110052059,101738250,"officer_of","director of",NA,"01-JUN-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110053173,101738267,"officer_of","director of",NA,"30-MAY-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110022948,101738267,"officer_of","director of",NA,"30-MAY-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110080985,101738296,"officer_of","director of",NA,"06-JUN-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110027254,101738338,"officer_of","director of",NA,"06-AUG-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110016798,101738387,"officer_of","director of",NA,"04-JUL-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110094663,101738394,"officer_of","director of",NA,"10-MAY-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110109733,101738395,"officer_of","director of",NA,"08-JUL-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110054053,101738395,"officer_of","director of",NA,"08-JUL-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110001740,101738418,"officer_of","director of",NA,"10-JUL-2014","10-JUL-2014","Paradise Papers - Barbados corporate registry","1_node_start"
110093964,101738432,"officer_of","director of",NA,"15-JUL-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110027254,101738514,"officer_of","director of",NA,"06-AUG-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110090882,101738571,"officer_of","director of",NA,"28-AUG-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110095636,101738630,"officer_of","director of",NA,"16-SEP-2014","29-APR-2016","Paradise Papers - Barbados corporate registry","1_node_start"
110044549,101738691,"officer_of","director of",NA,"06-OCT-2014","07-OCT-2015","Paradise Papers - Barbados corporate registry","1_node_start"
110090203,101738698,"officer_of","director of",NA,"17-OCT-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110025043,101738698,"officer_of","director of",NA,"17-OCT-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110099136,101738711,"officer_of","director of",NA,"08-FEB-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110080353,101738794,"officer_of","secretary of",NA,"03-NOV-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110001840,101738794,"officer_of","director of",NA,"31-OCT-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110072684,101738884,"officer_of","director of",NA,"28-NOV-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110072684,101738894,"officer_of","director of",NA,"28-NOV-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110092027,101738927,"officer_of","director of",NA,"10-DEC-2014",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110032614,101739008,"officer_of","director of",NA,"06-JAN-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110047216,101739013,"officer_of","director of",NA,"08-JAN-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110067882,101739043,"officer_of","director of",NA,"19-JAN-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110037948,101739081,"officer_of","director of",NA,"30-JAN-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110108122,101739113,"officer_of","director of",NA,"11-FEB-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110096647,101739216,"officer_of","director of",NA,"16-MAR-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110024261,101739269,"officer_of","secretary of",NA,"30-MAR-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110110950,101739286,"officer_of","director of",NA,"02-APR-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110089805,101739334,"officer_of","director of",NA,"27-AUG-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110126593,101739381,"officer_of","director of",NA,"29-APR-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110078058,101739513,"officer_of","director of",NA,"10-JUN-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110034123,101739711,"officer_of","director of",NA,"14-AUG-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110036086,101739775,"officer_of","director of",NA,"04-SEP-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110036086,101739776,"officer_of","director of",NA,"04-SEP-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110036086,101739777,"officer_of","director of",NA,"04-SEP-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110116298,101739806,"officer_of","director of",NA,"03-SEP-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110055800,101739980,"officer_of","director of",NA,"30-OCT-2015",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110000269,101740276,"officer_of","director of",NA,"29-FEB-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110040329,101740277,"officer_of","director of",NA,"02-JUN-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110063186,101740290,"officer_of","director of",NA,"30-MAR-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110061630,101740366,"officer_of","director of",NA,"31-MAR-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110035207,101740443,"officer_of","director of",NA,"25-APR-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110109971,101740525,"officer_of","director of",NA,"19-MAY-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110067407,101740525,"officer_of","director of",NA,"19-MAY-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110017192,101740570,"officer_of","director of",NA,"17-MAY-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110116479,101740699,"officer_of","director of",NA,"08-JUL-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110088115,101740849,"officer_of","director of",NA,"02-SEP-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110070084,101740858,"officer_of","assistant secretary of",NA,"06-SEP-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110114990,101740915,"officer_of","director of",NA,"29-SEP-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110126344,101741028,"officer_of","director of",NA,"04-NOV-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110121591,101741028,"officer_of","director of",NA,"04-NOV-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006403,101741084,"officer_of","director of",NA,"24-NOV-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110122171,101741145,"officer_of","director of",NA,"14-DEC-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110097945,101741155,"officer_of","director of",NA,"14-DEC-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110097945,101741156,"officer_of","director of",NA,"14-DEC-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110097945,101741157,"officer_of","director of",NA,"14-DEC-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110097945,101741158,"officer_of","director of",NA,"14-DEC-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110084538,101741159,"officer_of","director of",NA,"16-DEC-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110097945,101741161,"officer_of","director of",NA,"14-DEC-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110097945,101741162,"officer_of","director of",NA,"14-DEC-2016",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110105461,101741203,"officer_of","director of",NA,"10-JAN-2017",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110115165,101805646,"officer_of","director of",NA,"07-JUL-1989",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110114319,101907074,"officer_of","director of",NA,"23-AUG-2006",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110070971,101907074,"officer_of","director of",NA,"23-AUG-2006","17-JUN-2009","Paradise Papers - Barbados corporate registry","1_node_start"
110019307,101907650,"officer_of","director of",NA,"03-OCT-2003",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110029679,102000142,"officer_of","owner of",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110066713,102136565,"officer_of","director of",NA,"20-DEC-2012",NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110001907,110010242,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,110028008,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110025031,110039616,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110025043,110040121,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110019974,110049636,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110000269,110040329,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110004052,110054053,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110041660,110043397,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110050336,110052547,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110028258,110047298,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006582,110052842,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110026303,110043204,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110027092,110056446,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110001907,110062501,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110041464,110054299,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110053530,110065220,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110050440,110055815,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110045499,110066713,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110025031,110072684,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110044450,110063908,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110030559,110063976,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110004052,110053173,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110025031,110075718,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110050440,110066136,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110011840,110080575,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006403,110084538,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110056506,110076746,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006403,110088115,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110076389,110078058,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110011840,110090213,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110020736,110088806,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110001840,110080353,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110025043,110067882,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110056506,110086695,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110055669,110095213,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110087990,110098699,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110083840,110099854,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110006403,110097945,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110041660,110090944,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110041660,110100052,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110077386,110105439,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110001907,110105781,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110069742,110107221,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110004683,110093964,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110055800,110096647,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110022948,110109733,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110009215,110079996,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110095636,110109134,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110080985,110099136,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110044095,110115177,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
110025031,110100686,"same_name_as","same name as",NA,NA,NA,"Paradise Papers - Barbados corporate registry","1_node_start"
